trialIdx,primeName,targetName,targetSide,condition,correctResponse,response,roll,pitch,yaw,rt,timestamp,familiarityPrime,familiarityTarget,subject_id,session_format,explicit_acc_scenewise_prime,explicit_acc_scenewise_target,oc_acc_by_condition,oc_acc
113,AllenSt,AllenSt_mirror,90,3,closed,closed,-2.894409,7.708019,80.33614,1.016479,1093.015,yes,yes,wyeth558,inperson,1,NaN,0.96875,0.961538461538462
114,RaunerFirst,RaunerFirst,-90,1,closed,closed,-3.60849,2.271091,-76.1662,1.016479,1095.229,yes,yes,wyeth558,inperson,1,1,0.952380952380952,0.961538461538462
116,MooreLot,MooreLot,90,1,open,open,-3.078644,8.910677,74.2538,1.197388,1100.269,yes,yes,wyeth558,inperson,1,1,0.952380952380952,0.961538461538462
117,RaunerFirst,RaunerFirst_mirror,90,3,open,open,-0.8137512,10.12819,80.57267,1.447876,1103.053,yes,yes,wyeth558,inperson,1,NaN,0.96875,0.961538461538462
118,NeutralAllenSt,AllenSt,90,2,closed,closed,-0.272644,9.871132,75.64742,0.9050293,1108.956,na,yes,wyeth558,inperson,NaN,1,0.971428571428571,0.961538461538462
119,NeutralBakerBerry2nd,BakerBerry2nd,-90,2,closed,closed,-4.983582,2.202768,-80.13321,0.9748535,1111.295,na,yes,wyeth558,inperson,NaN,1,0.971428571428571,0.961538461538462
120,BakerBerryCharter,BakerBerryCharter,90,1,closed,closed,-2.175018,12.12891,74.61744,1.030273,1113.634,no,no,wyeth558,inperson,1,1,0.952380952380952,0.961538461538462
121,Hop4,Hop4_mirror,-90,3,open,open,-3.878937,3.928605,-82.5119,1.253174,1116.641,yes,yes,wyeth558,inperson,1,NaN,0.96875,0.961538461538462
122,NeutralRaunerFirst,RaunerFirst,90,2,open,open,-1.134735,9.094377,70.1168,0.9606934,1119.175,na,yes,wyeth558,inperson,NaN,1,0.971428571428571,0.961538461538462
123,Hop2,Hop2,90,1,open,open,-1.022491,9.033042,70.02485,0.8353271,1121.277,yes,yes,wyeth558,inperson,1,1,0.952380952380952,0.961538461538462
124,Zimmerman,Zimmerman,90,1,open,open,-2.008118,7.390287,74.14116,1.030273,1123.505,no,no,wyeth558,inperson,1,1,0.952380952380952,0.961538461538462
125,RollinsChapel3,RollinsChapel3,-90,1,open,open,-6.583679,0.5827003,-81.37637,0.8634033,1125.691,unsure,unsure,wyeth558,inperson,1,1,0.952380952380952,0.961538461538462
126,PineBackHall,PineBackHall_mirror,90,3,closed,closed,-1.681427,11.8934,77.37803,1.0448,1127.947,no,no,wyeth558,inperson,1,NaN,0.96875,0.961538461538462
127,Hop4,Hop4,90,1,closed,closed,-2.008881,7.263691,56.1546,0.8077393,1129.993,yes,yes,wyeth558,inperson,1,1,0.952380952380952,0.961538461538462
128,NeutralFairbanks,Fairbanks,90,2,closed,closed,-2.117523,8.155428,73.91904,0.9885254,1132.262,na,unsure,wyeth558,inperson,NaN,1,0.971428571428571,0.961538461538462
129,Umplebys,Umplebys,-90,1,open,open,-4.926727,2.128482,-81.61023,0.8076172,1134.378,no,no,wyeth558,inperson,1,1,0.952380952380952,0.961538461538462
130,NeutralMooreLot,MooreLot,-90,2,closed,closed,-4.601837,1.120128,-77.15378,0.9466553,1136.62,na,yes,wyeth558,inperson,NaN,1,0.971428571428571,0.961538461538462
131,NeutralBakerBerryHistoric2,BakerBerryHistoric2,90,2,open,open,-2.719269,11.86994,70.66916,1.002563,1138.875,na,yes,wyeth558,inperson,NaN,1,0.971428571428571,0.961538461538462
132,Fairbanks,Fairbanks,-90,1,open,open,-5.59906,7.321109e-05,-82.98737,0.9609375,1141.131,unsure,unsure,wyeth558,inperson,1,1,0.952380952380952,0.961538461538462
133,53Commons,53Commons,-90,1,closed,closed,-5.739044,2.144928,-79.91351,0.9050293,1143.247,yes,yes,wyeth558,inperson,1,1,0.952380952380952,0.961538461538462
134,Hop2,Hop2,90,1,open,open,-0.09243774,6.765596,62.15618,0.6544189,1145.14,yes,yes,wyeth558,inperson,1,1,0.952380952380952,0.961538461538462
135,AllenSt,AllenSt,-90,1,open,open,-5.184052,2.120573,-85.0365,0.9329834,1147.229,yes,yes,wyeth558,inperson,1,1,0.952380952380952,0.961538461538462
136,NeutralPineEntrance,PineEntrance,-90,2,open,open,-4.872437,3.291003,-86.25134,1.100098,1149.526,na,no,wyeth558,inperson,NaN,1,0.971428571428571,0.961538461538462
137,NeutralRollinsChapel3,RollinsChapel3,90,2,closed,closed,0.07021938,13.69828,81.30119,1.044312,1151.879,na,unsure,wyeth558,inperson,NaN,1,0.971428571428571,0.961538461538462
138,Maynard,Maynard,90,1,closed,closed,1.329724,9.270601,74.6946,1.40625,1154.566,yes,yes,wyeth558,inperson,1,1,0.952380952380952,0.961538461538462
139,BakerBerryCharter,BakerBerryCharter,90,1,closed,closed,-1.020386,16.90335,75.21277,1.15564,1156.905,no,no,wyeth558,inperson,1,1,0.952380952380952,0.961538461538462
140,RaunerFirst,RaunerFirst,-90,1,closed,closed,-5.690765,2.863003,-60.0387,0.7937012,1158.993,yes,yes,wyeth558,inperson,1,1,0.952380952380952,0.961538461538462
141,PineEntrance,PineEntrance_mirror,-90,3,open,open,-6.044556,4.23415,-82.45187,1.044312,1161.29,no,no,wyeth558,inperson,1,NaN,0.96875,0.961538461538462
142,BakerBerryHistoric2,BakerBerryHistoric2,-90,1,closed,closed,-7.075745,4.844728,-81.58008,0.8494873,1163.476,yes,yes,wyeth558,inperson,1,1,0.952380952380952,0.961538461538462
143,Umplebys,Umplebys_mirror,90,3,closed,closed,-0.9412537,10.79352,78.36334,1.072144,1165.815,no,no,wyeth558,inperson,1,NaN,0.96875,0.961538461538462
144,Zimmerman,Zimmerman_mirror,-90,3,closed,closed,-4.667603,0.557411,-73.44421,1.308838,1168.376,no,no,wyeth558,inperson,1,NaN,0.96875,0.961538461538462
1,BakerBerry2nd,BakerBerry2nd,-90,1,closed,closed,5.767985,-8.292206,-78.23138,1.902222,696.8867,yes,yes,wyeth555,inperson,1,1,0.910714285714286,0.894736842105263
2,NeutralZimmerman,Zimmerman,90,2,open,open,1.520719,-7.925262,64.32468,1.721802,703.926,na,yes,wyeth555,inperson,NaN,1,0.787878787878788,0.894736842105263
3,BakerBerryHistoric2,BakerBerryHistoric2,90,1,open,open,1.634309,-0.1323547,93.89017,1.944153,709.2439,yes,yes,wyeth555,inperson,0.666666666666667,0.666666666666667,0.910714285714286,0.894736842105263
4,Fairbanks,Fairbanks_mirror,-90,3,open,open,6.859321,-11.67673,-87.67029,1.564392,713.4878,unsure,unsure,wyeth555,inperson,0.666666666666667,NaN,1,0.894736842105263
5,Umplebys,Umplebys,90,1,closed,closed,4.780619,-9.348114,77.14431,1.319397,716.7508,yes,yes,wyeth555,inperson,1,1,0.910714285714286,0.894736842105263
9,Maynard,Maynard_mirror,90,3,closed,closed,2.906081,-7.941223,76.53992,1.456909,735.4176,yes,yes,wyeth555,inperson,1,NaN,1,0.894736842105263
13,NeutralFairbanks,Fairbanks,-90,2,open,open,5.682655,-12.27188,-86.61349,1.555237,750.9683,na,unsure,wyeth555,inperson,NaN,0.666666666666667,0.787878787878788,0.894736842105263
14,PineBackHall,PineBackHall,90,1,closed,closed,3.774755,-6.604248,75.51167,1.138611,753.551,unsure,unsure,wyeth555,inperson,1,1,0.910714285714286,0.894736842105263
15,RaunerFirst,RaunerFirst,90,1,open,open,4.413283,-5.492004,73.61322,1.999451,756.9249,yes,yes,wyeth555,inperson,1,1,0.910714285714286,0.894736842105263
16,Hop2,Hop2,-90,1,closed,closed,6.091966,-8.98526,-75.63574,1.124817,759.5769,yes,yes,wyeth555,inperson,1,1,0.910714285714286,0.894736842105263
18,NeutralBakerBerryCharter,BakerBerryCharter,90,2,closed,closed,3.253652,-7.066376,82.54385,1.124756,765.209,na,yes,wyeth555,inperson,NaN,1,0.787878787878788,0.894736842105263
19,Hop4,Hop4,-90,1,open,open,4.966544,-10.93903,-75.71805,1.041382,767.8056,yes,yes,wyeth555,inperson,1,1,0.910714285714286,0.894736842105263
21,NeutralHop4,Hop4,90,2,closed,closed,4.505418,-5.622467,72.82156,1.194214,773.4865,na,yes,wyeth555,inperson,NaN,1,0.787878787878788,0.894736842105263
25,53Commons,53Commons,90,1,open,open,5.126558,-9.662781,77.35681,1.860718,787.8491,yes,yes,wyeth555,inperson,1,1,0.910714285714286,0.894736842105263
26,BakerBerryCharter,BakerBerryCharter_mirror,90,3,closed,closed,5.728521,-8.540863,71.75992,1.199707,790.7014,yes,yes,wyeth555,inperson,1,NaN,1,0.894736842105263
27,PineEntrance,PineEntrance_mirror,90,3,closed,closed,6.615386,-1.84726,76.49334,1.533813,793.2766,yes,yes,wyeth555,inperson,0.666666666666667,NaN,1,0.894736842105263
29,RaunerFirst,RaunerFirst,90,1,open,open,4.782225,-7.212646,67.63277,1.485718,799.1326,yes,yes,wyeth555,inperson,1,1,0.910714285714286,0.894736842105263
30,NeutralMaynard,Maynard,90,2,closed,closed,4.844255,-8.082703,69.21058,1.33313,801.8842,na,yes,wyeth555,inperson,NaN,1,0.787878787878788,0.894736842105263
31,NeutralPineBackHall,PineBackHall,-90,2,open,open,7.328111,-8.214966,-79.66791,1.79126,806.2987,na,unsure,wyeth555,inperson,NaN,1,0.787878787878788,0.894736842105263
33,AllenSt,AllenSt_mirror,-90,3,open,open,4.433455,-12.92224,-75.9458,1.668091,812.7013,yes,yes,wyeth555,inperson,1,NaN,1,0.894736842105263
34,RaunerBackHall,RaunerBackHall,-90,1,closed,closed,4.165001,-10.96829,-75.94827,1.08313,814.9368,yes,yes,wyeth555,inperson,1,1,0.910714285714286,0.894736842105263
36,NeutralRaunerBackHall,RaunerBackHall,90,2,open,open,3.309624,-7.089233,72.17343,1.569214,833.0983,na,yes,wyeth555,inperson,NaN,1,0.787878787878788,0.894736842105263
37,BakerBerryHistoric2,BakerBerryHistoric2_mirror,-90,3,closed,closed,4.420044,-7.589478,-75.75311,1.19812,835.4628,yes,yes,wyeth555,inperson,0.666666666666667,NaN,1,0.894736842105263
38,MooreLot,MooreLot_mirror,90,3,open,open,4.904129,-6.316162,71.63181,1.312683,837.9,no,no,wyeth555,inperson,0.333333333333333,NaN,1,0.894736842105263
39,BakerBerryHistoric2,BakerBerryHistoric2,90,1,open,open,3.92413,-5.156586,74.2753,1.249695,840.3436,yes,yes,wyeth555,inperson,0.666666666666667,0.666666666666667,0.910714285714286,0.894736842105263
40,BakerBerryCharter,BakerBerryCharter,-90,1,open,open,6.971879,-8.915466,-79.16373,1.305237,842.8567,yes,yes,wyeth555,inperson,1,1,0.910714285714286,0.894736842105263
41,RollinsChapel3,RollinsChapel3,90,1,closed,closed,4.545829,-3.855347,82.21733,1.735657,845.9669,yes,yes,wyeth555,inperson,0.666666666666667,0.666666666666667,0.910714285714286,0.894736842105263
42,BakerBerry2nd,BakerBerry2nd,-90,1,closed,closed,4.207808,-7.863159,-93.20197,1.096985,848.6465,yes,yes,wyeth555,inperson,1,1,0.910714285714286,0.894736842105263
43,53Commons,53Commons,90,1,open,open,4.791924,-3.566864,76.88465,0.9719849,851.2985,yes,yes,wyeth555,inperson,1,1,0.910714285714286,0.894736842105263
44,NeutralRaunerFirst,RaunerFirst,-90,2,closed,closed,6.777815,-4.316864,-89.21561,1.957825,854.6492,na,yes,wyeth555,inperson,NaN,1,0.787878787878788,0.894736842105263
45,BakerBerry2nd,BakerBerry2nd_mirror,90,3,open,open,4.808158,-5.542969,79.86762,1.352661,857.5568,yes,yes,wyeth555,inperson,1,NaN,1,0.894736842105263
46,NeutralUmplebys,Umplebys,-90,2,open,open,3.22779,-7.396454,-80.69714,1.721741,860.7232,na,yes,wyeth555,inperson,NaN,1,0.787878787878788,0.894736842105263
48,RollinsChapel3,RollinsChapel3_mirror,-90,3,open,open,5.236294,-11.0527,-85.27441,1.507019,867.1869,yes,yes,wyeth555,inperson,0.666666666666667,NaN,1,0.894736842105263
51,PineEntrance,PineEntrance,-90,1,open,open,6.642132,-9.275696,-86.49988,1.527588,876.4216,yes,yes,wyeth555,inperson,0.666666666666667,0.666666666666667,0.910714285714286,0.894736842105263
52,NeutralMcLaughlinCluster,McLaughlinCluster,-90,2,closed,closed,3.308807,-12.91522,-84.01447,1.624634,879.3933,na,yes,wyeth555,inperson,NaN,0.666666666666667,0.787878787878788,0.894736842105263
53,BakerBerryCharter,BakerBerryCharter,-90,1,open,open,7.407295,-10.02686,-92.09436,1.277466,882.4618,yes,yes,wyeth555,inperson,1,1,0.910714285714286,0.894736842105263
55,Hop4,Hop4,-90,1,open,open,6.815621,-11.47409,-87.73724,1.458008,888.1135,yes,yes,wyeth555,inperson,1,1,0.910714285714286,0.894736842105263
56,PineBackHall,PineBackHall_mirror,-90,3,open,open,6.99699,-2.966705,-82.43301,1.418884,891.2815,unsure,unsure,wyeth555,inperson,1,NaN,1,0.894736842105263
61,NeutralBakerBerry2nd,BakerBerry2nd,90,2,open,open,9.054863,-5.676056,60.17274,1.319275,905.8374,na,yes,wyeth555,inperson,NaN,1,0.787878787878788,0.894736842105263
62,NeutralRollinsChapel3,RollinsChapel3,-90,2,open,open,0.004651828,-11.02448,-72.31024,1.541443,908.7619,na,yes,wyeth555,inperson,NaN,0.666666666666667,0.787878787878788,0.894736842105263
63,McLaughlinCluster,McLaughlinCluster,90,1,open,open,5.077724,-5.468109,55.62758,2.082886,912.2052,yes,yes,wyeth555,inperson,0.666666666666667,0.666666666666667,0.910714285714286,0.894736842105263
65,McLaughlinCluster,McLaughlinCluster,90,1,open,open,5.593792,-5.799011,49.47487,1.69397,917.9395,yes,yes,wyeth555,inperson,0.666666666666667,0.666666666666667,0.910714285714286,0.894736842105263
66,MooreLot,MooreLot,-90,1,closed,closed,1.959833,-9.735748,-68.18463,1.249695,920.4387,no,no,wyeth555,inperson,0.333333333333333,0.333333333333333,0.910714285714286,0.894736842105263
67,Hop2,Hop2_mirror,90,3,open,open,5.86069,-7.482239,67.70435,1.406494,923.2752,yes,yes,wyeth555,inperson,1,NaN,1,0.894736842105263
68,RaunerFirst,RaunerFirst_mirror,-90,3,closed,closed,5.139575,-8.7211,-69.83978,1.474854,926.2494,yes,yes,wyeth555,inperson,1,NaN,1,0.894736842105263
70,Maynard,Maynard,-90,1,open,open,5.089324,-8.77298,-79.02704,1.444336,932.0116,yes,yes,wyeth555,inperson,1,1,0.910714285714286,0.894736842105263
71,NeutralBakerBerryHistoric2,BakerBerryHistoric2,-90,2,closed,closed,4.038441,-9.620117,-74.74554,1.013794,950.799,na,yes,wyeth555,inperson,NaN,0.666666666666667,0.787878787878788,0.894736842105263
72,Umplebys,Umplebys_mirror,-90,3,open,open,4.826015,-9.225006,-72.57874,1.31189,953.4159,yes,yes,wyeth555,inperson,1,NaN,1,0.894736842105263
73,BakerBerryHistoric2,BakerBerryHistoric2_mirror,90,3,open,open,1.852796,-1.969513,73.40784,1.166504,955.8874,yes,yes,wyeth555,inperson,0.666666666666667,NaN,1,0.894736842105263
74,RollinsChapel3,RollinsChapel3,-90,1,open,open,2.652814,-8.933655,-66.97824,1.319092,958.4976,yes,yes,wyeth555,inperson,0.666666666666667,0.666666666666667,0.910714285714286,0.894736842105263
75,AllenSt,AllenSt,-90,1,open,open,3.466113,-7.751007,-78.22897,1.138733,961.0109,yes,yes,wyeth555,inperson,1,1,0.910714285714286,0.894736842105263
76,PineBackHall,PineBackHall,-90,1,open,open,7.097648,-5.161835,-86.94928,1.388794,963.6072,unsure,unsure,wyeth555,inperson,1,1,0.910714285714286,0.894736842105263
77,BakerBerryCharter,BakerBerryCharter_mirror,-90,3,open,open,6.183788,-8.329865,-78.57275,1.249878,966.1481,yes,yes,wyeth555,inperson,1,NaN,1,0.894736842105263
80,NeutralPineBackHall,PineBackHall,90,2,closed,closed,4.297739,-2.614105,80.56778,1.26355,974.2706,na,unsure,wyeth555,inperson,NaN,1,0.787878787878788,0.894736842105263
81,NeutralRaunerBackHall,RaunerBackHall,-90,2,closed,closed,4.703713,-10.08484,-86.65363,1.166321,976.8947,na,yes,wyeth555,inperson,NaN,1,0.787878787878788,0.894736842105263
83,NeutralBakerBerryCharter,BakerBerryCharter,-90,2,open,open,5.990106,-8.638702,-83.99854,1.818909,986.0168,na,yes,wyeth555,inperson,NaN,1,0.787878787878788,0.894736842105263
84,McLaughlinCluster,McLaughlinCluster,-90,1,closed,closed,-0.4548645,-16.16296,-77.91577,1.721985,989.2242,yes,yes,wyeth555,inperson,0.666666666666667,0.666666666666667,0.910714285714286,0.894736842105263
85,Maynard,Maynard_mirror,-90,3,open,open,4.694179,-12.60956,-86.54654,1.111633,992.0435,yes,yes,wyeth555,inperson,1,NaN,1,0.894736842105263
86,Fairbanks,Fairbanks_mirror,90,3,closed,closed,6.393351,-8.599274,69.3622,1.680176,995.2639,unsure,unsure,wyeth555,inperson,0.666666666666667,NaN,1,0.894736842105263
87,NeutralMcLaughlinCluster,McLaughlinCluster,90,2,open,open,5.640571,1.061698,53.53068,2.041016,998.6517,na,yes,wyeth555,inperson,NaN,0.666666666666667,0.787878787878788,0.894736842105263
88,Fairbanks,Fairbanks,-90,1,open,open,3.877787,-13.02213,-80.84164,0.8748169,1000.957,unsure,unsure,wyeth555,inperson,0.666666666666667,0.666666666666667,0.910714285714286,0.894736842105263
89,BakerBerry2nd,BakerBerry2nd,90,1,open,open,3.831095,-8.573669,78.3435,0.875,1003.275,yes,yes,wyeth555,inperson,1,1,0.910714285714286,0.894736842105263
90,RaunerBackHall,RaunerBackHall_mirror,-90,3,closed,closed,4.979108,-12.01871,-77.88538,1.166443,1006.011,yes,yes,wyeth555,inperson,1,NaN,1,0.894736842105263
92,RaunerBackHall,RaunerBackHall,90,1,open,open,3.14206,-7.362701,71.79699,1.333618,1011.301,yes,yes,wyeth555,inperson,1,1,0.910714285714286,0.894736842105263
93,Hop4,Hop4,90,1,closed,closed,2.67373,-7.907806,75.51467,1.069275,1013.758,yes,yes,wyeth555,inperson,1,1,0.910714285714286,0.894736842105263
94,Umplebys,Umplebys,-90,1,open,open,4.403464,-10.78952,-79.22888,0.8740845,1016.23,yes,yes,wyeth555,inperson,1,1,0.910714285714286,0.894736842105263
96,PineEntrance,PineEntrance,90,1,closed,closed,4.74298,-5.718353,60.59511,1.221924,1022.464,yes,yes,wyeth555,inperson,0.666666666666667,0.666666666666667,0.910714285714286,0.894736842105263
98,53Commons,53Commons_mirror,90,3,open,open,4.859597,-7.207062,68.22639,1.597046,1028.615,yes,yes,wyeth555,inperson,1,NaN,1,0.894736842105263
100,BakerBerryHistoric2,BakerBerryHistoric2,-90,1,closed,closed,6.650263,-7.89212,-77.90643,1.291626,1033.891,yes,yes,wyeth555,inperson,0.666666666666667,0.666666666666667,0.910714285714286,0.894736842105263
101,PineBackHall,PineBackHall,-90,1,open,open,3.582965,-8.782166,-80.13834,1.360718,1036.612,unsure,unsure,wyeth555,inperson,1,1,0.910714285714286,0.894736842105263
102,PineEntrance,PineEntrance,90,1,closed,closed,2.791928,-5.582581,78.7681,1.097046,1039.111,yes,yes,wyeth555,inperson,0.666666666666667,0.666666666666667,0.910714285714286,0.894736842105263
103,MooreLot,MooreLot,90,1,open,open,5.849957,-5.372009,76.75991,1.263672,1042.041,no,no,wyeth555,inperson,0.333333333333333,0.333333333333333,0.910714285714286,0.894736842105263
104,Neutral53Commons,53Commons,90,2,open,open,4.885302,-7.144836,76.49915,1.23584,1044.721,na,yes,wyeth555,inperson,NaN,1,0.787878787878788,0.894736842105263
105,McLaughlinCluster,McLaughlinCluster,-90,1,closed,closed,-0.2667542,-17.11102,-72.50455,1.624756,1047.623,yes,yes,wyeth555,inperson,0.666666666666667,0.666666666666667,0.910714285714286,0.894736842105263
109,NeutralHop2,Hop2,-90,2,closed,closed,3.269651,-8.315979,-73.06186,1.166504,1069.782,na,yes,wyeth555,inperson,NaN,1,0.787878787878788,0.894736842105263
110,NeutralHop4,Hop4,-90,2,open,open,4.090582,-8.310028,-70.48645,1.26355,1072.282,na,yes,wyeth555,inperson,NaN,1,0.787878787878788,0.894736842105263
111,NeutralMaynard,Maynard,-90,2,open,open,3.449156,-7.49176,-69.43176,1.36084,1075.142,na,yes,wyeth555,inperson,NaN,1,0.787878787878788,0.894736842105263
112,NeutralUmplebys,Umplebys,90,2,closed,closed,7.712689,-8.702026,66.50413,1.499756,1078.002,na,yes,wyeth555,inperson,NaN,1,0.787878787878788,0.894736842105263
114,RaunerFirst,RaunerFirst,-90,1,closed,closed,3.803318,-8.248962,-70.30569,1.193359,1083.417,yes,yes,wyeth555,inperson,1,1,0.910714285714286,0.894736842105263
116,MooreLot,MooreLot,90,1,open,open,4.601175,-8.355591,66.85944,1.36084,1088.957,no,no,wyeth555,inperson,0.333333333333333,0.333333333333333,0.910714285714286,0.894736842105263
117,RaunerFirst,RaunerFirst_mirror,90,3,open,open,5.6695,-6.496674,68.90268,1.360962,1091.498,yes,yes,wyeth555,inperson,1,NaN,1,0.894736842105263
119,NeutralBakerBerry2nd,BakerBerry2nd,-90,2,closed,closed,2.454158,-7.537262,-78.20343,1.208252,1096.51,na,yes,wyeth555,inperson,NaN,1,0.787878787878788,0.894736842105263
120,BakerBerryCharter,BakerBerryCharter,90,1,closed,closed,7.770841,-8.490082,68.69393,0.8470459,1098.69,yes,yes,wyeth555,inperson,1,1,0.910714285714286,0.894736842105263
121,Hop4,Hop4_mirror,-90,3,open,open,4.589264,-6.758942,-79.11942,1.208374,1101.411,yes,yes,wyeth555,inperson,1,NaN,1,0.894736842105263
123,Hop2,Hop2,90,1,open,open,5.536569,-6.729004,74.10052,1.180176,1107.021,yes,yes,wyeth555,inperson,1,1,0.910714285714286,0.894736842105263
124,Zimmerman,Zimmerman,90,1,open,open,5.175256,-9.156769,70.05371,1.124756,1109.451,yes,yes,wyeth555,inperson,1,1,0.910714285714286,0.894736842105263
125,RollinsChapel3,RollinsChapel3,-90,1,open,open,2.82368,-9.424652,-76.57971,1.166626,1112.019,yes,yes,wyeth555,inperson,0.666666666666667,0.666666666666667,0.910714285714286,0.894736842105263
126,PineBackHall,PineBackHall_mirror,90,3,closed,closed,4.30831,-7.255157,74.40006,0.861084,1114.158,unsure,unsure,wyeth555,inperson,1,NaN,1,0.894736842105263
127,Hop4,Hop4,90,1,closed,closed,3.100981,-5.547729,82.55538,1.125,1116.81,yes,yes,wyeth555,inperson,1,1,0.910714285714286,0.894736842105263
129,Umplebys,Umplebys,-90,1,open,open,3.072106,-9.633728,-72.03604,1.110962,1122.03,yes,yes,wyeth555,inperson,1,1,0.910714285714286,0.894736842105263
131,NeutralBakerBerryHistoric2,BakerBerryHistoric2,90,2,open,open,5.34224,-5.872986,68.14624,2.29126,1128.528,na,yes,wyeth555,inperson,NaN,0.666666666666667,0.787878787878788,0.894736842105263
132,Fairbanks,Fairbanks,-90,1,open,open,0.6320379,-13.22952,-75.80951,1.319092,1131.166,unsure,unsure,wyeth555,inperson,0.666666666666667,0.666666666666667,0.910714285714286,0.894736842105263
134,Hop2,Hop2,90,1,open,open,3.911526,-7.261261,71.69108,1.166382,1136.706,yes,yes,wyeth555,inperson,1,1,0.910714285714286,0.894736842105263
135,AllenSt,AllenSt,-90,1,open,open,4.787422,-12.95267,-82.1561,0.958252,1139.08,yes,yes,wyeth555,inperson,1,1,0.910714285714286,0.894736842105263
136,NeutralPineEntrance,PineEntrance,-90,2,open,open,3.949908,-11.44052,-83.86972,1.541382,1141.968,na,yes,wyeth555,inperson,NaN,0.666666666666667,0.787878787878788,0.894736842105263
137,NeutralRollinsChapel3,RollinsChapel3,90,2,closed,closed,6.108445,-6.518555,69.76279,1.44397,1144.592,na,yes,wyeth555,inperson,NaN,0.666666666666667,0.787878787878788,0.894736842105263
