trialIdx,primeName,primeAngleYaw,targetName,targetAngleYaw,targetSide,sameScenePrime,correctResponse,response,roll,pitch,yaw,rt,timestamp,condition,familiarityPrime,familiarityTarget,subject_id,session_format,explicit_acc_scenewise_prime,explicit_acc_scenewise_target,oc_acc_by_condition,oc_acc
67,PineEntrance,0,PineEntrance,90,-90,2,closed,closed,0.1489372,6.44886,-41.87317,1.11377,811.4941,3,yes,yes,degas711,inperson,0.666666666666667,0.666666666666667,0.892857142857143,0.895238095238095
71,Hop4,0,Hop4,-90,-90,1,open,open,1.937254,6.036497,-60.06564,1.350647,829.6767,1,yes,yes,degas711,inperson,1,1,0.911111111111111,0.895238095238095
72,PineBackHall,0,PineBackHall,90,-90,2,closed,closed,1.129563,7.033187,-51.4632,0.9746704,831.946,3,no,no,degas711,inperson,1,1,0.892857142857143,0.895238095238095
75,AllenSt,0,AllenSt,-90,-90,1,open,open,0.96294,5.859718,-60.62231,1.030273,839.0602,1,yes,yes,degas711,inperson,1,1,0.911111111111111,0.895238095238095
76,neutral,0,Umplebys,90,90,0,closed,closed,-1.748901,7.680428,49.89989,0.8770752,841.2878,2,na,unsure,degas711,inperson,NaN,1,0.875,0.895238095238095
77,McLaughlinCluster,0,McLaughlinCluster,-90,-90,1,closed,closed,-0.3894653,4.980089,-45.76239,1.183533,843.7382,1,yes,yes,degas711,inperson,0.666666666666667,0.666666666666667,0.911111111111111,0.895238095238095
78,Maynard,0,Maynard,-90,-90,1,open,open,2.027913,5.107719,-56.35815,1.016418,845.9936,1,yes,yes,degas711,inperson,1,1,0.911111111111111,0.895238095238095
83,neutral,0,MooreLot,90,90,0,open,open,-2.95755,5.483766,51.54374,1.19751,858.0504,2,na,yes,degas711,inperson,NaN,0.333333333333333,0.875,0.895238095238095
84,PineEntrance,0,PineEntrance,-90,90,2,open,open,-2.853516,5.362726,50.65497,1.016296,861.155,3,yes,yes,degas711,inperson,0.666666666666667,0.666666666666667,0.892857142857143,0.895238095238095
86,neutral,0,PineEntrance,90,90,0,closed,closed,-3.474792,6.97609,60.74615,0.87677,868.2693,2,na,yes,degas711,inperson,NaN,0.666666666666667,0.875,0.895238095238095
88,RaunerFirst,0,RaunerFirst,90,90,1,open,open,-1.987488,5.925986,52.35302,1.183533,873.4623,1,yes,yes,degas711,inperson,1,1,0.911111111111111,0.895238095238095
92,neutral,0,BakerBerry2nd,-90,-90,0,closed,closed,1.223307,6.98997,-55.70502,1.016418,884.2242,2,na,yes,degas711,inperson,NaN,1,0.875,0.895238095238095
94,Maynard,0,Maynard,-90,90,2,open,open,-2.419464,6.720276,49.06239,0.9190063,890.5032,3,yes,yes,degas711,inperson,1,1,0.892857142857143,0.895238095238095
95,neutral,0,RaunerFirst,-90,-90,0,closed,closed,0.8291379,6.125635,-59.30957,1.072144,893.037,2,na,yes,degas711,inperson,NaN,1,0.875,0.895238095238095
96,RollinsChapel3,0,RollinsChapel3,90,90,1,closed,closed,-2.014069,9.292832,55.93277,1.002441,895.2646,1,yes,yes,degas711,inperson,1,1,0.911111111111111,0.895238095238095
97,neutral,0,AllenSt,90,90,0,closed,closed,-2.19519,6.119103,52.13966,0.765686,897.2972,2,na,yes,degas711,inperson,NaN,1,0.875,0.895238095238095
99,RollinsChapel3,0,RollinsChapel3,90,90,1,closed,closed,-1.607574,8.702052,52.73407,1.030273,902.3789,1,yes,yes,degas711,inperson,1,1,0.911111111111111,0.895238095238095
100,BakerBerryHistoric2,0,BakerBerryHistoric2,90,90,1,open,open,-3.458679,11.70139,62.04333,1.378418,905.0103,1,unsure,unsure,degas711,inperson,1,1,0.911111111111111,0.895238095238095
101,Umplebys,0,Umplebys,-90,90,2,open,open,-4.263062,5.029925,50.97969,1.030273,908.3655,3,unsure,unsure,degas711,inperson,1,1,0.892857142857143,0.895238095238095
102,BakerBerry2nd,0,BakerBerry2nd,90,90,1,open,open,-3.150513,4.856833,55.06371,0.9467773,910.6766,1,yes,yes,degas711,inperson,1,1,0.911111111111111,0.895238095238095
103,Hop4,0,Hop4,90,-90,2,closed,closed,1.856779,6.487894,-45.53732,1.294861,913.1826,3,yes,yes,degas711,inperson,1,1,0.892857142857143,0.895238095238095
104,RollinsChapel3,0,RollinsChapel3,90,-90,2,closed,closed,2.169856,6.527627,-52.87772,1.072083,915.5216,3,yes,yes,degas711,inperson,1,1,0.892857142857143,0.895238095238095
105,RaunerBackHall,0,RaunerBackHall,90,90,1,open,open,-2.312958,6.738871,57.04704,1.238098,918.2225,1,yes,yes,degas711,inperson,0.666666666666667,0.666666666666667,0.911111111111111,0.895238095238095
107,RaunerFirst,0,RaunerFirst,90,90,1,open,open,-1.803253,4.693646,56.53938,1.04425,933.5232,1,yes,yes,degas711,inperson,1,1,0.911111111111111,0.895238095238095
109,neutral,0,RollinsChapel3,-90,-90,0,open,open,1.054673,5.227933,-51.0549,1.044128,938.7579,2,na,yes,degas711,inperson,NaN,1,0.875,0.895238095238095
112,BakerBerryCharter,0,BakerBerryCharter,90,90,1,closed,closed,-2.659821,8.836979,51.91386,0.9748535,945.6636,1,yes,yes,degas711,inperson,0.666666666666667,0.666666666666667,0.911111111111111,0.895238095238095
113,neutral,0,Zimmerman,90,90,0,open,open,-3.040466,5.835848,55.3703,1.113831,948.1972,2,na,no,degas711,inperson,NaN,0.666666666666667,0.875,0.895238095238095
116,Fairbanks,0,Fairbanks,90,-90,2,closed,closed,1.64292,2.841304,-45.22852,1.197327,955.1166,3,yes,yes,degas711,inperson,1,1,0.892857142857143,0.895238095238095
118,neutral,0,53Commons,90,90,0,open,open,-1.756287,4.156897,53.77282,1.420349,960.1566,2,na,yes,degas711,inperson,NaN,1,0.875,0.895238095238095
119,Maynard,0,Maynard,-90,-90,1,open,open,2.093288,2.938934,-55.51385,0.9329224,962.3145,1,yes,yes,degas711,inperson,1,1,0.911111111111111,0.895238095238095
120,neutral,0,Fairbanks,-90,-90,0,open,open,1.797134,2.869221,-53.33429,1.211304,964.8901,2,na,yes,degas711,inperson,NaN,1,0.875,0.895238095238095
126,Umplebys,0,Umplebys,-90,-90,1,open,open,2.370995,5.674886,-57.31305,1.08606,979.1465,1,unsure,unsure,degas711,inperson,1,1,0.911111111111111,0.895238095238095
127,RaunerBackHall,0,RaunerBackHall,90,90,1,open,open,-2.20694,5.348363,52.21724,1.155762,982.2791,1,yes,yes,degas711,inperson,0.666666666666667,0.666666666666667,0.911111111111111,0.895238095238095
129,neutral,0,Hop2,-90,-90,0,closed,closed,0.7000707,6.767271,-41.56482,1.141724,986.9987,2,na,yes,degas711,inperson,NaN,1,0.875,0.895238095238095
132,MooreLot,0,MooreLot,-90,-90,1,closed,closed,1.740121,3.311461,-51.17786,1.072083,994.113,1,yes,yes,degas711,inperson,0.333333333333333,0.333333333333333,0.911111111111111,0.895238095238095
134,neutral,0,RaunerBackHall,-90,-90,0,closed,closed,2.472986,5.16043,-8.630554,1.169556,999.306,2,na,yes,degas711,inperson,NaN,0.666666666666667,0.875,0.895238095238095
135,Hop2,0,Hop2,90,90,1,open,open,-4.237,6.585274,59.2802,0.9608765,1001.492,1,yes,yes,degas711,inperson,1,1,0.911111111111111,0.895238095238095
136,53Commons,0,53Commons,-90,90,2,closed,closed,-3.685455,5.58173,52.7348,1.030457,1003.873,3,yes,yes,degas711,inperson,1,1,0.892857142857143,0.895238095238095
137,BakerBerryCharter,0,BakerBerryCharter,90,-90,2,closed,closed,1.215456,5.268845,-42.29752,1.197449,1006.239,3,yes,yes,degas711,inperson,0.666666666666667,0.666666666666667,0.892857142857143,0.895238095238095
139,BakerBerry2nd,0,BakerBerry2nd,90,90,1,open,open,-3.411499,5.910963,52.81274,0.9606934,1010.792,1,yes,yes,degas711,inperson,1,1,0.911111111111111,0.895238095238095
140,AllenSt,0,AllenSt,-90,90,2,open,open,-1.898926,4.230653,45.05418,1.183472,1013.326,3,yes,yes,degas711,inperson,1,1,0.892857142857143,0.895238095238095
141,neutral,0,Maynard,90,90,0,closed,closed,-1.713837,4.497171,49.5865,1.392151,1015.846,2,na,yes,degas711,inperson,NaN,1,0.875,0.895238095238095
143,Zimmerman,0,Zimmerman,-90,-90,1,closed,closed,2.027486,3.177465,-51.84015,1.127808,1020.524,1,no,no,degas711,inperson,0.666666666666667,0.666666666666667,0.911111111111111,0.895238095238095
144,neutral,0,BakerBerryHistoric2,-90,-90,0,closed,closed,2.05718,6.119068,-56.13513,1.058228,1022.779,2,na,unsure,degas711,inperson,NaN,1,0.875,0.895238095238095
1,neutral,0,RaunerFirst,90,90,0,open,open,-3.632141,5.132877,79.93459,1.865662,704.3969,2,na,yes,degas714,inperson,NaN,1,0.866666666666667,0.899082568807339
3,RaunerFirst,0,RaunerFirst,-90,90,2,closed,closed,-1.881287,6.617387,68.70983,1.197327,719.9341,3,yes,yes,degas714,inperson,1,1,0.884615384615385,0.899082568807339
6,Umplebys,0,Umplebys,90,-90,2,closed,closed,3.964109,4.365428,-80.32303,1.53125,734.2045,3,unsure,unsure,degas714,inperson,0.666666666666667,0.666666666666667,0.884615384615385,0.899082568807339
7,BakerBerryHistoric2,0,BakerBerryHistoric2,-90,90,2,closed,closed,-2.287415,7.413502,70.34547,1.378296,737.6293,3,yes,yes,degas714,inperson,0.666666666666667,0.666666666666667,0.884615384615385,0.899082568807339
8,BakerBerryCharter,0,BakerBerryCharter,-90,-90,1,open,open,2.554806,6.614899,-84.24197,1.698364,741.3745,1,yes,yes,degas714,inperson,1,1,0.924528301886792,0.899082568807339
9,PineEntrance,0,PineEntrance,90,90,1,closed,closed,-3.395935,7.575436,79.41396,1.47583,744.6601,1,yes,yes,degas714,inperson,1,1,0.924528301886792,0.899082568807339
14,Hop2,0,Hop2,-90,-90,1,closed,closed,2.928238,7.543458,-83.81094,1.127747,764.2209,1,yes,yes,degas714,inperson,0.666666666666667,0.666666666666667,0.924528301886792,0.899082568807339
18,neutral,0,Hop4,90,90,0,closed,closed,-3.622925,6.567342,72.98669,1.489868,775.9158,2,na,yes,degas714,inperson,NaN,1,0.866666666666667,0.899082568807339
19,53Commons,0,53Commons,90,-90,2,open,open,2.979479,5.95943,-75.83847,1.349426,778.8394,3,yes,yes,degas714,inperson,1,1,0.884615384615385,0.899082568807339
21,PineBackHall,0,PineBackHall,90,90,1,closed,closed,-2.715424,7.463535,71.62262,1.796021,785.7728,1,no,no,degas714,inperson,1,1,0.924528301886792,0.899082568807339
23,Zimmerman,0,Zimmerman,90,90,1,open,open,-3.735809,5.705354,73.93204,1.085938,791.0632,1,no,no,degas714,inperson,0.333333333333333,0.333333333333333,0.924528301886792,0.899082568807339
24,Fairbanks,0,Fairbanks,-90,-90,1,open,open,2.791599,4.692588,-80.51892,1.169495,793.8477,1,yes,yes,degas714,inperson,1,1,0.924528301886792,0.899082568807339
25,Zimmerman,0,Zimmerman,90,90,1,open,open,-3.202484,5.520013,72.61974,1.015137,796.5486,1,no,no,degas714,inperson,0.333333333333333,0.333333333333333,0.924528301886792,0.899082568807339
26,Maynard,0,Maynard,90,-90,2,closed,closed,2.589087,4.720684,-76.87329,1.336853,799.4725,3,yes,yes,degas714,inperson,1,1,0.884615384615385,0.899082568807339
27,McLaughlinCluster,0,McLaughlinCluster,90,-90,2,open,open,3.456832,6.931157,-79.82065,1.378418,802.563,3,yes,yes,degas714,inperson,0.333333333333333,0.333333333333333,0.884615384615385,0.899082568807339
28,MooreLot,0,MooreLot,90,-90,2,open,open,4.158999,7.560776,-77.83774,1.601074,805.8208,3,unsure,unsure,degas714,inperson,1,1,0.884615384615385,0.899082568807339
30,RaunerBackHall,0,RaunerBackHall,-90,90,2,closed,closed,-3.087433,8.297019,64.90957,1.30896,811.9467,3,yes,yes,degas714,inperson,0.666666666666667,0.666666666666667,0.884615384615385,0.899082568807339
31,Maynard,0,Maynard,90,90,1,closed,closed,-2.7995,8.31508,73.63214,1.503601,814.9539,1,yes,yes,degas714,inperson,1,1,0.924528301886792,0.899082568807339
32,53Commons,0,53Commons,90,90,1,open,open,-3.464813,7.674548,75.33068,1.169556,817.6548,1,yes,yes,degas714,inperson,1,1,0.924528301886792,0.899082568807339
35,neutral,0,53Commons,-90,-90,0,closed,closed,1.739515,3.831609,-85.26669,1.837952,850.5117,2,na,yes,degas714,inperson,NaN,1,0.866666666666667,0.899082568807339
36,MooreLot,0,MooreLot,90,90,1,open,open,-3.229614,6.74002,71.92606,1.879639,854.6882,1,unsure,unsure,degas714,inperson,1,1,0.924528301886792,0.899082568807339
37,AllenSt,0,AllenSt,90,90,1,closed,closed,-2.916534,8.604795,70.95347,1.726685,857.8486,1,yes,yes,degas714,inperson,1,1,0.924528301886792,0.899082568807339
38,BakerBerryCharter,0,BakerBerryCharter,-90,-90,1,open,open,1.637708,9.610889,-85.48526,1.364441,861.2177,1,yes,yes,degas714,inperson,1,1,0.924528301886792,0.899082568807339
39,PineEntrance,0,PineEntrance,90,90,1,closed,closed,-3.889282,8.255803,70.92214,1.893555,865.5336,1,yes,yes,degas714,inperson,1,1,0.924528301886792,0.899082568807339
40,RaunerBackHall,0,RaunerBackHall,-90,-90,1,closed,closed,4.318757,9.582032,-79.17252,1.587219,869.6964,1,yes,yes,degas714,inperson,0.666666666666667,0.666666666666667,0.924528301886792,0.899082568807339
41,Fairbanks,0,Fairbanks,-90,-90,1,open,open,3.646584,6.138366,-82.79117,2.241394,873.7477,1,yes,yes,degas714,inperson,1,1,0.924528301886792,0.899082568807339
43,BakerBerry2nd,0,BakerBerry2nd,-90,-90,1,closed,closed,3.850654,9.598735,-87.42081,1.489807,881.3354,1,yes,yes,degas714,inperson,0.666666666666667,0.666666666666667,0.924528301886792,0.899082568807339
45,AllenSt,0,AllenSt,90,-90,2,closed,closed,3.749933,8.186279,-78.81015,1.545227,887.0992,3,yes,yes,degas714,inperson,1,1,0.884615384615385,0.899082568807339
46,neutral,0,BakerBerry2nd,90,90,0,open,open,-4.333557,9.412401,71.38653,1.615051,890.1622,2,na,yes,degas714,inperson,NaN,0.666666666666667,0.866666666666667,0.899082568807339
47,RollinsChapel3,0,RollinsChapel3,-90,-90,1,open,open,1.403891,9.002699,-77.93216,1.350586,893.0581,1,yes,yes,degas714,inperson,1,1,0.924528301886792,0.899082568807339
48,BakerBerry2nd,0,BakerBerry2nd,-90,90,2,closed,closed,-3.781738,8.959723,65.24978,0.9885864,895.5502,3,yes,yes,degas714,inperson,0.666666666666667,0.666666666666667,0.884615384615385,0.899082568807339
50,BakerBerry2nd,0,BakerBerry2nd,-90,-90,1,closed,closed,3.196857,6.600659,-80.82513,1.350464,901.1608,1,yes,yes,degas714,inperson,0.666666666666667,0.666666666666667,0.924528301886792,0.899082568807339
51,RaunerFirst,0,RaunerFirst,-90,-90,1,closed,closed,3.792489,8.387609,-80.58722,1.15564,903.6808,1,yes,yes,degas714,inperson,1,1,0.924528301886792,0.899082568807339
53,neutral,0,PineBackHall,-90,-90,0,open,open,2.36964,10.06196,-80.86377,1.5177,909.0826,2,na,no,degas714,inperson,NaN,1,0.866666666666667,0.899082568807339
54,neutral,0,RollinsChapel3,90,90,0,closed,closed,-2.151825,11.56393,72.51247,1.36438,911.7556,2,na,yes,degas714,inperson,NaN,1,0.866666666666667,0.899082568807339
55,neutral,0,MooreLot,-90,-90,0,closed,closed,1.165176,7.361935,-82.84299,1.267029,914.2477,2,na,unsure,degas714,inperson,NaN,1,0.866666666666667,0.899082568807339
56,AllenSt,0,AllenSt,90,90,1,closed,closed,-3.254517,7.463821,71.46246,1.155701,916.726,1,yes,yes,degas714,inperson,1,1,0.924528301886792,0.899082568807339
57,Hop4,0,Hop4,-90,-90,1,open,open,1.957598,9.852735,-79.22058,1.350525,919.5244,1,yes,yes,degas714,inperson,1,1,0.924528301886792,0.899082568807339
58,neutral,0,Maynard,-90,-90,0,open,open,3.105271,9.595926,-84.50385,1.224548,922.114,2,na,yes,degas714,inperson,NaN,1,0.866666666666667,0.899082568807339
61,neutral,0,AllenSt,-90,-90,0,open,open,1.449316,9.572491,-84.20929,1.072205,930.3002,2,na,yes,degas714,inperson,NaN,1,0.866666666666667,0.899082568807339
62,neutral,0,McLaughlinCluster,-90,-90,0,closed,closed,0.3094835,7.969227,-80.86182,1.183533,932.7924,2,na,yes,degas714,inperson,NaN,0.333333333333333,0.866666666666667,0.899082568807339
63,Hop2,0,Hop2,-90,-90,1,closed,closed,1.819469,9.674807,-82.48901,0.8353882,935.0616,1,yes,yes,degas714,inperson,0.666666666666667,0.666666666666667,0.924528301886792,0.899082568807339
65,RollinsChapel3,0,RollinsChapel3,-90,-90,1,open,open,0.2651586,10.84259,-76.32379,1.031494,940.9378,1,yes,yes,degas714,inperson,1,1,0.924528301886792,0.899082568807339
66,neutral,0,RaunerBackHall,90,90,0,open,open,-2.537628,12.18488,76.50832,1.545471,945.4337,2,na,yes,degas714,inperson,NaN,0.666666666666667,0.866666666666667,0.899082568807339
67,PineEntrance,0,PineEntrance,90,-90,2,closed,closed,1.959573,11.10284,-75.17026,0.8633423,947.8006,3,yes,yes,degas714,inperson,1,1,0.884615384615385,0.899082568807339
68,BakerBerryHistoric2,0,BakerBerryHistoric2,-90,-90,1,closed,closed,1.144897,12.54362,-78.16675,1.04425,950.5294,1,yes,yes,degas714,inperson,0.666666666666667,0.666666666666667,0.924528301886792,0.899082568807339
69,Maynard,0,Maynard,90,90,1,closed,closed,-4.817505,10.4529,70.22947,1.239258,953.1329,1,yes,yes,degas714,inperson,1,1,0.924528301886792,0.899082568807339
71,Hop4,0,Hop4,-90,-90,1,open,open,0.9978739,11.17301,-87.6601,1.47583,977.2324,1,yes,yes,degas714,inperson,1,1,0.924528301886792,0.899082568807339
72,PineBackHall,0,PineBackHall,90,-90,2,closed,closed,2.134554,12.97642,-85.1821,1.072083,979.8497,3,no,no,degas714,inperson,1,1,0.884615384615385,0.899082568807339
75,AllenSt,0,AllenSt,-90,-90,1,open,open,0.1502593,10.30439,-83.6405,1.127808,990.1517,1,yes,yes,degas714,inperson,1,1,0.924528301886792,0.899082568807339
76,neutral,0,Umplebys,90,90,0,closed,closed,-3.149078,11.88892,71.23605,0.9750977,992.4216,2,na,unsure,degas714,inperson,NaN,0.666666666666667,0.866666666666667,0.899082568807339
77,McLaughlinCluster,0,McLaughlinCluster,-90,-90,1,closed,closed,-2.023895,6.983567,-80.8811,1.141724,994.8992,1,yes,yes,degas714,inperson,0.333333333333333,0.333333333333333,0.924528301886792,0.899082568807339
78,Maynard,0,Maynard,-90,-90,1,open,open,-0.1184387,11.51366,-86.69565,1.267029,998.547,1,yes,yes,degas714,inperson,1,1,0.924528301886792,0.899082568807339
79,neutral,0,PineBackHall,90,90,0,closed,closed,-3.390747,11.85522,67.18988,1.002808,1000.775,2,na,no,degas714,inperson,NaN,1,0.866666666666667,0.899082568807339
80,McLaughlinCluster,0,McLaughlinCluster,-90,-90,1,closed,closed,-0.891571,4.598461,-81.56403,1.016418,1003.183,1,yes,yes,degas714,inperson,0.333333333333333,0.333333333333333,0.924528301886792,0.899082568807339
82,neutral,0,BakerBerryCharter,-90,-90,0,open,open,-1.901093,12.82623,-87.01849,1.127808,1008.265,2,na,yes,degas714,inperson,NaN,1,0.866666666666667,0.899082568807339
86,neutral,0,PineEntrance,90,90,0,closed,closed,-4.149353,13.30696,71.60891,0.8911133,1020.322,2,na,yes,degas714,inperson,NaN,1,0.866666666666667,0.899082568807339
87,BakerBerryHistoric2,0,BakerBerryHistoric2,90,-90,2,open,open,-2.69693,23.26991,-74.47565,1.406311,1023.231,3,yes,yes,degas714,inperson,0.666666666666667,0.666666666666667,0.884615384615385,0.899082568807339
88,RaunerFirst,0,RaunerFirst,90,90,1,open,open,-5.719696,14.09959,65.46822,1.490356,1026.1,1,yes,yes,degas714,inperson,1,1,0.924528301886792,0.899082568807339
90,Hop4,0,Hop4,90,90,1,closed,closed,-6.15799,13.04052,64.77575,1.05835,1031.083,1,yes,yes,degas714,inperson,1,1,0.924528301886792,0.899082568807339
91,53Commons,0,53Commons,-90,-90,1,closed,closed,0.3958699,10.7636,-79.41791,1.378418,1033.91,1,yes,yes,degas714,inperson,1,1,0.924528301886792,0.899082568807339
92,neutral,0,BakerBerry2nd,-90,-90,0,closed,closed,0.001573762,11.38978,-83.57358,0.9606934,1036.235,2,na,yes,degas714,inperson,NaN,0.666666666666667,0.866666666666667,0.899082568807339
95,neutral,0,RaunerFirst,-90,-90,0,closed,closed,2.253323,9.952787,-86.30862,0.9608154,1044.532,2,na,yes,degas714,inperson,NaN,1,0.866666666666667,0.899082568807339
96,RollinsChapel3,0,RollinsChapel3,90,90,1,closed,closed,-3.58548,14.15017,68.75597,1.169678,1047.345,1,yes,yes,degas714,inperson,1,1,0.924528301886792,0.899082568807339
97,neutral,0,AllenSt,90,90,0,closed,closed,-4.928955,12.17234,64.22632,0.8631592,1049.642,2,na,yes,degas714,inperson,NaN,1,0.866666666666667,0.899082568807339
98,PineEntrance,0,PineEntrance,-90,-90,1,open,open,-0.4133606,12.77402,-81.09222,1.433838,1052.496,1,yes,yes,degas714,inperson,1,1,0.924528301886792,0.899082568807339
99,RollinsChapel3,0,RollinsChapel3,90,90,1,closed,closed,-4.03891,13.17749,64.93701,0.9328613,1054.835,1,yes,yes,degas714,inperson,1,1,0.924528301886792,0.899082568807339
103,Hop4,0,Hop4,90,-90,2,closed,closed,-0.2075806,12.94023,-77.48059,0.8635254,1065.973,3,yes,yes,degas714,inperson,1,1,0.884615384615385,0.899082568807339
104,RollinsChapel3,0,RollinsChapel3,90,-90,2,closed,closed,1.535025,13.18868,-76.23462,1.072021,1068.562,3,yes,yes,degas714,inperson,1,1,0.884615384615385,0.899082568807339
105,RaunerBackHall,0,RaunerBackHall,90,90,1,open,open,-5.715851,13.30741,65.10117,1.072021,1071.11,1,yes,yes,degas714,inperson,0.666666666666667,0.666666666666667,0.924528301886792,0.899082568807339
106,Hop2,0,Hop2,90,-90,2,open,open,-0.7054443,13.46,-75.99603,1.044189,1073.7,3,yes,yes,degas714,inperson,0.666666666666667,0.666666666666667,0.884615384615385,0.899082568807339
107,RaunerFirst,0,RaunerFirst,90,90,1,open,open,-5.252533,11.62836,65.40276,1.18396,1093.79,1,yes,yes,degas714,inperson,1,1,0.924528301886792,0.899082568807339
109,neutral,0,RollinsChapel3,-90,-90,0,open,open,-0.09942627,12.3373,-79.39612,0.9869385,1099.317,2,na,yes,degas714,inperson,NaN,1,0.866666666666667,0.899082568807339
110,PineEntrance,0,PineEntrance,-90,-90,1,open,open,-0.03411865,14.20707,-81.73206,1.225098,1102.435,1,yes,yes,degas714,inperson,1,1,0.924528301886792,0.899082568807339
111,BakerBerryHistoric2,0,BakerBerryHistoric2,90,90,1,open,open,-3.177002,20.22355,64.45286,0.9750977,1104.719,1,yes,yes,degas714,inperson,0.666666666666667,0.666666666666667,0.924528301886792,0.899082568807339
112,BakerBerryCharter,0,BakerBerryCharter,90,90,1,closed,closed,-4.575684,19.44304,65.90232,1.170776,1107.351,1,yes,yes,degas714,inperson,1,1,0.924528301886792,0.899082568807339
113,neutral,0,Zimmerman,90,90,0,open,open,-6.358368,14.88085,70.45255,1.18335,1110.051,2,na,no,degas714,inperson,NaN,0.333333333333333,0.866666666666667,0.899082568807339
114,53Commons,0,53Commons,-90,-90,1,closed,closed,1.07076,9.947542,-78.28409,1.072021,1112.71,1,yes,yes,degas714,inperson,1,1,0.924528301886792,0.899082568807339
115,Zimmerman,0,Zimmerman,-90,90,2,closed,closed,-6.107849,13.94973,66.11953,1.11377,1115.271,3,no,no,degas714,inperson,0.333333333333333,0.333333333333333,0.884615384615385,0.899082568807339
116,Fairbanks,0,Fairbanks,90,-90,2,closed,closed,1.270741,9.136497,-74.58813,0.9886475,1117.708,3,yes,yes,degas714,inperson,1,1,0.884615384615385,0.899082568807339
118,neutral,0,53Commons,90,90,0,open,open,-4.041656,11.36197,69.57754,1.351196,1123.486,2,na,yes,degas714,inperson,NaN,1,0.866666666666667,0.899082568807339
119,Maynard,0,Maynard,-90,-90,1,open,open,1.217962,9.58,-83.05688,1.281006,1126.075,1,yes,yes,degas714,inperson,1,1,0.924528301886792,0.899082568807339
121,McLaughlinCluster,0,McLaughlinCluster,-90,90,2,closed,closed,-5.350769,10.64241,67.43124,1.016846,1132.912,3,yes,yes,degas714,inperson,0.333333333333333,0.333333333333333,0.884615384615385,0.899082568807339
122,AllenSt,0,AllenSt,-90,-90,1,open,open,0.3576137,8.205586,-82.76144,1.002441,1135.32,1,yes,yes,degas714,inperson,1,1,0.924528301886792,0.899082568807339
125,BakerBerry2nd,0,BakerBerry2nd,90,-90,2,open,open,1.644272,11.50746,-72.69806,1.113525,1144.703,3,yes,yes,degas714,inperson,0.666666666666667,0.666666666666667,0.884615384615385,0.899082568807339
126,Umplebys,0,Umplebys,-90,-90,1,open,open,-0.2046814,11.42013,-79.83102,1.378418,1147.683,1,unsure,unsure,degas714,inperson,0.666666666666667,0.666666666666667,0.924528301886792,0.899082568807339
128,MooreLot,0,MooreLot,-90,90,2,closed,closed,-8.84201,12.11748,60.89498,1.099976,1153.057,3,unsure,unsure,degas714,inperson,1,1,0.884615384615385,0.899082568807339
129,neutral,0,Hop2,-90,-90,0,closed,closed,0.9230629,9.327875,-79.85892,0.9468994,1155.396,2,na,yes,degas714,inperson,NaN,0.666666666666667,0.866666666666667,0.899082568807339
131,neutral,0,Hop4,-90,-90,0,open,open,0.5256391,10.70903,-78.28235,1.08606,1161.048,2,na,yes,degas714,inperson,NaN,1,0.866666666666667,0.899082568807339
132,MooreLot,0,MooreLot,-90,-90,1,closed,closed,-0.9149475,10.08102,-80.48517,0.9190674,1163.875,1,unsure,unsure,degas714,inperson,1,1,0.924528301886792,0.899082568807339
133,Umplebys,0,Umplebys,-90,-90,1,open,open,-1.605743,11.09978,-77.86008,1.169434,1166.687,1,unsure,unsure,degas714,inperson,0.666666666666667,0.666666666666667,0.924528301886792,0.899082568807339
134,neutral,0,RaunerBackHall,-90,-90,0,closed,closed,-0.4126892,9.156549,-76.00208,0.8353271,1168.844,2,na,yes,degas714,inperson,NaN,0.666666666666667,0.866666666666667,0.899082568807339
137,BakerBerryCharter,0,BakerBerryCharter,90,-90,2,closed,closed,-0.3893127,11.71279,-72.39487,1.114136,1178.284,3,yes,yes,degas714,inperson,1,1,0.884615384615385,0.899082568807339
138,RaunerFirst,0,RaunerFirst,90,-90,2,open,open,0.3114036,11.10026,-71.62463,1.016479,1180.623,3,yes,yes,degas714,inperson,1,1,0.884615384615385,0.899082568807339
141,neutral,0,Maynard,90,90,0,closed,closed,-8.149933,11.05227,62.93243,1.08606,1188.99,2,na,yes,degas714,inperson,NaN,1,0.866666666666667,0.899082568807339
142,BakerBerryCharter,0,BakerBerryCharter,90,90,1,closed,closed,-7.371155,12.78129,62.88668,1.044312,1191.468,1,yes,yes,degas714,inperson,1,1,0.924528301886792,0.899082568807339
143,Zimmerman,0,Zimmerman,-90,-90,1,closed,closed,0.9024748,8.097339,-77.66635,1.141724,1193.988,1,no,no,degas714,inperson,0.333333333333333,0.333333333333333,0.924528301886792,0.899082568807339
144,neutral,0,BakerBerryHistoric2,-90,-90,0,closed,closed,0.1783083,11.59489,-76.6113,1.002441,1196.522,2,na,yes,degas714,inperson,NaN,0.666666666666667,0.866666666666667,0.899082568807339
2,neutral,0,Hop2,90,90,0,open,open,-5.793549,3.018018,71.91784,1.030273,804.1561,2,na,yes,degas715,inperson,NaN,1,0.935483870967742,0.923728813559322
3,RaunerFirst,0,RaunerFirst,-90,90,2,closed,closed,-8.038391,4.15146,63.87303,1.058105,812.4537,3,yes,yes,degas715,inperson,1,1,0.935483870967742,0.923728813559322
